North Carolina,Martin County,24505
North Carolina,Mecklenburg County,919666
North Carolina,Mitchell County,15581
North Carolina,Montgomery County,27798
North Carolina,Moore County,88247
North Carolina,Nash County,95839
North Carolina,New Hanover County,202683
North Carolina,Northampton County,22098
North Carolina,Onslow County,177772
North Carolina,Orange County,133702
North Carolina,Pamlico County,13144
North Carolina,Pasquotank County,40661
North Carolina,Pender County,52201
North Carolina,Perquimans County,13453
North Carolina,Person County,39464
North Carolina,Pitt County,168148
North Carolina,Polk County,20510
North Carolina,Randolph County,141752
North Carolina,Richmond County,46639
North Carolina,Robeson County,134168
North Carolina,Rockingham County,93640
North Carolina,Rowan County,138442
North Carolina,Rutherford County,67809
North Carolina,Sampson County,63431
North Carolina,Scotland County,36157
North Carolina,Stanly County,60585
North Carolina,Stokes County,47401
North Carolina,Surry County,73673
North Carolina,Swain County,13981
North Carolina,Transylvania County,33090
North Carolina,Tyrrell County,4407
North Carolina,Union County,201307
North Carolina,Vance County,45419
North Carolina,Wake County,901021
North Carolina,Warren County,20975
North Carolina,Washington County,13218
North Carolina,Watauga County,51079
North Carolina,Wayne County,122623
North Carolina,Wilkes County,69340
North Carolina,Wilson County,81234
North Carolina,Yadkin County,38406
North Carolina,Yancey County,17818
North Dakota,Adams County,2343
North Dakota,Barnes County,11066
North Dakota,Benson County,6660
North Dakota,Billings County,783
North Dakota,Bottineau County,6429
North Dakota,Bowman County,3151
North Dakota,Burke County,1968
North Dakota,Burleigh County,81308
North Dakota,Cass County,149778
North Dakota,Cavalier County,3993
North Dakota,Dickey County,5289
North Dakota,Divide County,2071
North Dakota,Dunn County,3536
North Dakota,Eddy County,2385
North Dakota,Emmons County,3550
North Dakota,Foster County,3343
North Dakota,Golden Valley County,1680
North Dakota,Grand Forks County,66861
North Dakota,Grant County,2394
North Dakota,Griggs County,2420
North Dakota,Hettinger County,2477
North Dakota,Kidder County,2435
North Dakota,LaMoure County,4139
North Dakota,Logan County,1990
North Dakota,McHenry County,5395
North Dakota,McIntosh County,2809
North Dakota,McKenzie County,6360
North Dakota,McLean County,8962
North Dakota,Mercer County,8424
North Dakota,Morton County,27471
North Dakota,Mountrail County,7673
North Dakota,Nelson County,3126
North Dakota,Oliver County,1846
North Dakota,Pembina County,7413
North Dakota,Pierce County,4357
North Dakota,Ramsey County,11451
North Dakota,Ransom County,5457
North Dakota,Renville County,2470
North Dakota,Richland County,16321
North Dakota,Rolette County,13937
North Dakota,Sargent County,3829
North Dakota,Sheridan County,1321
North Dakota,Sioux County,4153
North Dakota,Slope County,727
North Dakota,Stark County,24199
North Dakota,Steele County,1975
North Dakota,Stutsman County,21100
North Dakota,Towner County,2246
North Dakota,Traill County,8121
North Dakota,Walsh County,11119
North Dakota,Ward County,61675
North Dakota,Wells County,4207
North Dakota,Williams County,22398
Ohio,Adams County,28550
Ohio,Allen County,106331
Ohio,Ashland County,53139
Ohio,Ashtabula County,101497
Ohio,Athens County,64773
Ohio,Auglaize County,45949
Ohio,Belmont County,70400
Ohio,Brown County,44846
Ohio,Butler County,368130
Ohio,Carroll County,28836
Ohio,Champaign County,40097
Ohio,Clark County,138333
Ohio,Clermont County,197363
Ohio,Clinton County,42037
Ohio,Columbiana County,107841
Ohio,Coshocton County,36901
Ohio,Crawford County,43784
Ohio,Cuyahoga County,1280109
Ohio,Darke County,52959
Ohio,Defiance County,39035
Ohio,Delaware County,174189
Ohio,Erie County,77079
Ohio,Fairfield County,146152
Ohio,Fayette County,29030
Ohio,Franklin County,1163545
Ohio,Fulton County,42698
Ohio,Gallia County,30934
Ohio,Geauga County,93410
Ohio,Greene County,161569
Ohio,Guernsey County,40087
Ohio,Hamilton County,802374
Ohio,Hancock County,74782
Ohio,Hardin County,32058
Ohio,Harrison County,15864
Ohio,Henry County,28215
Ohio,Highland County,43589
Ohio,Hocking County,29375
Ohio,Holmes County,42366
Ohio,Huron County,59626
Ohio,Jackson County,33225
Ohio,Jefferson County,69709
Ohio,Knox County,60930
Ohio,Lake County,230038
Ohio,Lawrence County,62450
Ohio,Licking County,166480
Ohio,Logan County,45858
Ohio,Lorain County,301356
Ohio,Lucas County,441815
Ohio,Madison County,43430
Ohio,Mahoning County,238823
Ohio,Marion County,66501
Ohio,Medina County,172333
Ohio,Meigs County,23771
Ohio,Mercer County,40814
Ohio,Miami County,102506
Ohio,Monroe County,14642
Ohio,Montgomery County,535141
Ohio,Morgan County,15048
Ohio,Morrow County,34827
Ohio,Muskingum County,86074
Ohio,Noble County,14645
Ohio,Ottawa County,41434
Ohio,Paulding County,19614
Ohio,Perry County,36052
Ohio,Pickaway County,55698
Ohio,Pike County,28709
Ohio,Portage County,161421
Ohio,Preble County,42270
Ohio,Putnam County,34499
Ohio,Richland County,124475
Ohio,Ross County,78064
Ohio,Sandusky County,60944
Ohio,Scioto County,79499
Ohio,Seneca County,56745
Ohio,Shelby County,49423
Ohio,Stark County,375584
Ohio,Summit County,541786
Ohio,Trumbull County,210307
Ohio,Tuscarawas County,92582
Ohio,Union County,52267
Ohio,Van Wert County,28744
Ohio,Vinton County,13435
Ohio,Warren County,212868
Ohio,Washington County,61778
Ohio,Wayne County,114514
Ohio,Williams County,37642
Ohio,Wood County,125488
Ohio,Wyandot County,22615
Oklahoma,Adair County,22683
Oklahoma,Alfalfa County,5642
Oklahoma,Atoka County,14183
Oklahoma,Beaver County,5636
Oklahoma,Beckham County,22119
Oklahoma,Blaine County,11943
Oklahoma,Bryan County,42416
Oklahoma,Caddo County,29600
Oklahoma,Canadian County,115541
Oklahoma,Carter County,47726
Oklahoma,Cherokee County,46985
Oklahoma,Choctaw County,15205
Oklahoma,Cimarron County,2475
Oklahoma,Cleveland County,255761
Oklahoma,Coal County,5925
Oklahoma,Comanche County,124098
Oklahoma,Cotton County,6193
Oklahoma,Craig County,15025
Oklahoma,Creek County,69967
Oklahoma,Custer County,27469
Oklahoma,Delaware County,41489
Oklahoma,Dewey County,4810
Oklahoma,Ellis County,4151
Oklahoma,Garfield County,60580
Oklahoma,Garvin County,27576
Oklahoma,Grady County,52431
Oklahoma,Grant County,4527
Oklahoma,Greer County,6239
Oklahoma,Harmon County,2922
Oklahoma,Harper County,3685
Oklahoma,Haskell County,12769
Oklahoma,Hughes County,14003
Oklahoma,Jackson County,26446
Oklahoma,Jefferson County,6472
Oklahoma,Johnston County,10957
Oklahoma,Kay County,46562
Oklahoma,Kingfisher County,15029
Oklahoma,Kiowa County,9446
Oklahoma,Latimer County,11154
Oklahoma,Le Flore County,50384
Oklahoma,Lincoln County,34273
Oklahoma,Logan County,41853
Oklahoma,Love County,9421
Oklahoma,McClain County,34506
Oklahoma,McCurtain County,33154
Oklahoma,McIntosh County,20252
Oklahoma,Major County,7527
Oklahoma,Marshall County,15836
Oklahoma,Mayes County,41264
Oklahoma,Murray County,13488
Oklahoma,Muskogee County,70988
Oklahoma,Noble County,11561
Oklahoma,Nowata County,10536
Oklahoma,Okfuskee County,12191
Oklahoma,Oklahoma County,718627
Oklahoma,Okmulgee County,40069
Oklahoma,Osage County,47480
Oklahoma,Ottawa County,31848
Oklahoma,Pawnee County,16579
Oklahoma,Payne County,77350
Oklahoma,Pittsburg County,45837
Oklahoma,Pontotoc County,37492
Oklahoma,Pottawatomie County,69442
Oklahoma,Pushmataha County,11572
Oklahoma,Roger Mills County,3647
Oklahoma,Rogers County,86906
Oklahoma,Seminole County,25482
Oklahoma,Sequoyah County,42439
Oklahoma,Stephens County,45048
Oklahoma,Texas County,20640
Oklahoma,Tillman County,7992
Oklahoma,Tulsa County,603440
Oklahoma,Wagoner County,73087
Oklahoma,Washington County,50977
Oklahoma,Washita County,11629
Oklahoma,Woods County,8878
Oklahoma,Woodward County,20081
Oregon,Baker County,16138
Oregon,Benton County,85581
Oregon,Clackamas County,375998
Oregon,Clatsop County,37037
Oregon,Columbia County,49353
Oregon,Coos County,63043
Oregon,Crook County,20978
Oregon,Curry County,22364
Oregon,Deschutes County,157733
Oregon,Douglas County,107667
Oregon,Gilliam County,1871
Oregon,Grant County,7445
Oregon,Harney County,7422
Oregon,Hood River County,22346
Oregon,Jackson County,203206
Oregon,Jefferson County,21720
Oregon,Josephine County,82713
Oregon,Klamath County,66380
Oregon,Lake County,7895
Oregon,Lane County,351715
Oregon,Lincoln County,46032
Oregon,Linn County,116672
Oregon,Malheur County,31312
Oregon,Marion County,315335
Oregon,Morrow County,11173
Oregon,Multnomah County,735189
Oregon,Polk County,75403
Oregon,Sherman County,1765
Oregon,Tillamook County,25250
Oregon,Umatilla County,75889
Oregon,Union County,25744
Oregon,Wallowa County,7008
Oregon,Wasco County,25213
Oregon,Washington County,529849
Oregon,Wheeler County,1441
Oregon,Yamhill County,99193
Pennsylvania,Adams County,101417
Pennsylvania,Allegheny County,1223348
Pennsylvania,Armstrong County,68938
Pennsylvania,Beaver County,170539
Pennsylvania,Bedford County,49768
Pennsylvania,Berks County,411572
Pennsylvania,Blair County,127078
Pennsylvania,Bradford County,62622
Pennsylvania,Bucks County,625255
Pennsylvania,Butler County,183862
Pennsylvania,Cambria County,143674
Pennsylvania,Cameron County,5085
Pennsylvania,Carbon County,65250
Pennsylvania,Centre County,153981
Pennsylvania,Chester County,499146
Pennsylvania,Clarion County,39989
Pennsylvania,Clearfield County,81644
Pennsylvania,Clinton County,39241
Pennsylvania,Columbia County,67296
Pennsylvania,Crawford County,88765
Pennsylvania,Cumberland County,235408
Pennsylvania,Dauphin County,268100
Pennsylvania,Delaware County,558726
Pennsylvania,Elk County,31946
Pennsylvania,Erie County,280566
Pennsylvania,Fayette County,136607
Pennsylvania,Forest County,7716
Pennsylvania,Franklin County,149618
Pennsylvania,Fulton County,14844
Pennsylvania,Greene County,38686
Pennsylvania,Huntingdon County,46027
Pennsylvania,Indiana County,88893
Pennsylvania,Jefferson County,45199
Pennsylvania,Juniata County,24636
Pennsylvania,Lackawanna County,214436
Pennsylvania,Lancaster County,519448
Pennsylvania,Lawrence County,91140
Pennsylvania,Lebanon County,133577
Pennsylvania,Lehigh County,349626
Pennsylvania,Luzerne County,320918
Pennsylvania,Lycoming County,116108
Pennsylvania,McKean County,43450
Pennsylvania,Mercer County,116674
Pennsylvania,Mifflin County,46683
Pennsylvania,Monroe County,169842
Pennsylvania,Montgomery County,799884
Pennsylvania,Montour County,18267
Pennsylvania,Northampton County,297735
Pennsylvania,Northumberland County,94514
Pennsylvania,Perry County,45965
Pennsylvania,Philadelphia County,1526006
Pennsylvania,Pike County,57366
Pennsylvania,Potter County,17458
Pennsylvania,Schuylkill County,148289
Pennsylvania,Snyder County,39709
Pennsylvania,Somerset County,77748
Pennsylvania,Sullivan County,6428
Pennsylvania,Susquehanna County,43356
Pennsylvania,Tioga County,41983
Pennsylvania,Union County,44949
Pennsylvania,Venango County,54983
Pennsylvania,Warren County,41815
Pennsylvania,Washington County,207820
Pennsylvania,Wayne County,52825
Pennsylvania,Westmoreland County,365169
Pennsylvania,Wyoming County,28276
Pennsylvania,York County,434998
Rhode Island,Bristol County,49875
Rhode Island,Kent County,166158
Rhode Island,Newport County,83141
Rhode Island,Providence County,626663
Rhode Island,Washington County,127094
South Carolina,Abbeville County,25416
South Carolina,Aiken County,160106
South Carolina,Allendale County,10419
South Carolina,Anderson County,187123
South Carolina,Bamberg County,15987
South Carolina,Barnwell County,22621
South Carolina,Beaufort County,162233
South Carolina,Berkeley County,177850
South Carolina,Calhoun County,15176
South Carolina,Charleston County,350204
South Carolina,Cherokee County,55467
South Carolina,Chester County,33140
South Carolina,Chesterfield County,46738
South Carolina,Clarendon County,34966
South Carolina,Colleton County,38892
South Carolina,Darlington County,68683
South Carolina,Dillon County,32062
South Carolina,Dorchester County,136589
South Carolina,Edgefield County,26978
South Carolina,Fairfield County,23956
South Carolina,Florence County,136888
South Carolina,Georgetown County,60158
South Carolina,Greenville County,451219
South Carolina,Greenwood County,69661
South Carolina,Hampton County,21090
South Carolina,Horry County,269291
South Carolina,Jasper County,24777
South Carolina,Kershaw County,61570
South Carolina,Lancaster County,76652
South Carolina,Laurens County,66539
South Carolina,Lee County,19222
South Carolina,Lexington County,262397
South Carolina,McCormick County,10233
South Carolina,Marion County,33062
South Carolina,Marlboro County,28933
South Carolina,Newberry County,37508
South Carolina,Oconee County,74275
South Carolina,Orangeburg County,92495
South Carolina,Pickens County,119226
South Carolina,Richland County,384506
South Carolina,Saluda County,19872
South Carolina,Spartanburg County,284305
South Carolina,Sumter County,107463
South Carolina,Union County,28963
South Carolina,Williamsburg County,34419
South Carolina,York County,226071
South Dakota,Aurora County,2710
South Dakota,Beadle County,17398
South Dakota,Bennett County,3431
South Dakota,Bon Homme County,7067
South Dakota,Brookings County,31965
South Dakota,Brown County,36531
South Dakota,Brule County,5255
South Dakota,Buffalo County,1912
South Dakota,Butte County,10110
South Dakota,Campbell County,1466
South Dakota,Charles Mix County,9129
South Dakota,Clark County,3691
South Dakota,Clay County,13864
South Dakota,Codington County,27227
South Dakota,Corson County,4050
South Dakota,Custer County,8216
South Dakota,Davison County,19504
South Dakota,Day County,5710
South Dakota,Deuel County,4364
South Dakota,Dewey County,5301
South Dakota,Douglas County,3002
South Dakota,Edmunds County,4071
South Dakota,Fall River County,7094
South Dakota,Faulk County,2364
South Dakota,Grant County,7356
South Dakota,Gregory County,4271
South Dakota,Haakon County,1937
South Dakota,Hamlin County,5903
South Dakota,Hand County,3431
South Dakota,Hanson County,3331
South Dakota,Harding County,1255
South Dakota,Hughes County,17022
South Dakota,Hutchinson County,7343
South Dakota,Hyde County,1420
South Dakota,Jackson County,3031
South Dakota,Jerauld County,2071
South Dakota,Jones County,1006
South Dakota,Kingsbury County,5148
South Dakota,Lake County,11200
South Dakota,Lawrence County,24097
South Dakota,Lincoln County,44823
South Dakota,Lyman County,3755
South Dakota,McCook County,5618
South Dakota,McPherson County,2459
South Dakota,Marshall County,4656
South Dakota,Meade County,25456
South Dakota,Mellette County,2048
South Dakota,Miner County,2389
South Dakota,Minnehaha County,169476
South Dakota,Moody County,6486
South Dakota,Oglala Lakota County,13586
South Dakota,Pennington County,100937
South Dakota,Perkins County,2982
South Dakota,Potter County,2329
South Dakota,Roberts County,10149
South Dakota,Sanborn County,2355
South Dakota,Spink County,6415
South Dakota,Stanley County,2966
South Dakota,Sully County,1373
South Dakota,Todd County,9612
South Dakota,Tripp County,5644
South Dakota,Turner County,8347
South Dakota,Union County,14399
South Dakota,Walworth County,5438
South Dakota,Yankton County,22438
South Dakota,Ziebach County,2801
Tennessee,Anderson County,75126
Tennessee,Bedford County,45058
Tennessee,Benton County,16489
Tennessee,Bledsoe County,12869
Tennessee,Blount County,123016
Tennessee,Bradley County,98963
Tennessee,Campbell County,40716
Tennessee,Cannon County,13801
Tennessee,Carroll County,28505
Tennessee,Carter County,57424
Tennessee,Cheatham County,39108
Tennessee,Chester County,17131
Tennessee,Claiborne County,32213
Tennessee,Clay County,7860
Tennessee,Cocke County,35662
Tennessee,Coffee County,52795
Tennessee,Crockett County,14584
Tennessee,Cumberland County,56050
Tennessee,Davidson County,626662
Tennessee,Decatur County,11750
Tennessee,DeKalb County,18721
Tennessee,Dickson County,49654
Tennessee,Dyer County,38337
Tennessee,Fayette County,38413
Tennessee,Fentress County,17959
Tennessee,Franklin County,41052
Tennessee,Gibson County,49683
Tennessee,Giles County,29485
Tennessee,Grainger County,22652
Tennessee,Greene County,68831
Tennessee,Grundy County,13708
Tennessee,Hamblen County,62541
Tennessee,Hamilton County,336465
Tennessee,Hancock County,6819
Tennessee,Hardeman County,27253
Tennessee,Hardin County,26025
Tennessee,Hawkins County,56836
Tennessee,Haywood County,18787
Tennessee,Henderson County,27793
Tennessee,Henry County,32330
Tennessee,Hickman County,24699
Tennessee,Houston County,8426
Tennessee,Humphreys County,18538
Tennessee,Jackson County,11614
Tennessee,Jefferson County,51570
Tennessee,Johnson County,18244
Tennessee,Knox County,432234
Tennessee,Lake County,7832
Tennessee,Lauderdale County,27815
Tennessee,Lawrence County,41869
Tennessee,Lewis County,12161
Tennessee,Lincoln County,33361
Tennessee,Loudon County,48559
Tennessee,McMinn County,52266
Tennessee,McNairy County,26076
Tennessee,Macon County,22242
Tennessee,Madison County,98294
Tennessee,Marion County,28232
Tennessee,Marshall County,30617
Tennessee,Maury County,80959
Tennessee,Meigs County,11753
Tennessee,Monroe County,44517
Tennessee,Montgomery County,172337
Tennessee,Moore County,6362
Tennessee,Morgan County,21987
Tennessee,Obion County,31807
Tennessee,Overton County,22078
Tennessee,Perry County,7915
Tennessee,Pickett County,5077
Tennessee,Polk County,16825
Tennessee,Putnam County,72367
Tennessee,Rhea County,31809
Tennessee,Roane County,54180
Tennessee,Robertson County,66288
Tennessee,Rutherford County,262604
Tennessee,Scott County,22228
Tennessee,Sequatchie County,14119
Tennessee,Sevier County,89876
Tennessee,Shelby County,927640
Tennessee,Smith County,19162
Tennessee,Stewart County,13324
Tennessee,Sullivan County,156823
Tennessee,Sumner County,160657
Tennessee,Tipton County,61081
Tennessee,Trousdale County,7869
Tennessee,Unicoi County,18313
Tennessee,Union County,19109
Tennessee,Van Buren County,5548
Tennessee,Warren County,39840
Tennessee,Washington County,122979
Tennessee,Wayne County,17021
Tennessee,Weakley County,35021
Tennessee,White County,25834
Tennessee,Williamson County,183180
Tennessee,Wilson County,114011
Texas,Anderson County,58458
Texas,Andrews County,14786
Texas,Angelina County,86771
Texas,Aransas County,23158
Texas,Archer County,9055
Texas,Armstrong County,1901
Texas,Atascosa County,44911
Texas,Austin County,28411
Texas,Bailey County,7165
Texas,Bandera County,20485
Texas,Bastrop County,74169
Texas,Baylor County,3726
Texas,Bee County,31861
Texas,Bell County,310238
Texas,Bexar County,1714774
Texas,Blanco County,10491
Texas,Borden County,641
Texas,Bosque County,18212
Texas,Bowie County,92565
Texas,Brazoria County,313127
Texas,Brazos County,194851
Texas,Brewster County,9232
Texas,Briscoe County,1637
Texas,Brooks County,7223
Texas,Brown County,38106
Texas,Burleson County,17187
Texas,Burnet County,42727
Texas,Caldwell County,38057
Texas,Calhoun County,21381
Texas,Callahan County,13544
Texas,Cameron County,406219
Texas,Camp County,12401
Texas,Carson County,6182
Texas,Cass County,30464
Texas,Castro County,8062
Texas,Chambers County,35096
Texas,Cherokee County,50836
Texas,Childress County,7041
Texas,Clay County,10752
Texas,Cochran County,3127
Texas,Coke County,3319
Texas,Coleman County,8895
Texas,Collin County,782351
Texas,Collingsworth County,3057
Texas,Colorado County,20874
Texas,Comal County,108477
Texas,Comanche County,13974
Texas,Concho County,4087
Texas,Cooke County,38437
Texas,Coryell County,75388
Texas,Cottle County,1505
Texas,Crane County,4375
Texas,Crockett County,3719
Texas,Crosby County,6059
Texas,Culberson County,2398
Texas,Dallam County,6703
Texas,Dallas County,2367643
Texas,Dawson County,13833
Texas,Deaf Smith County,19372
Texas,Delta County,5231
Texas,Denton County,662615
Texas,DeWitt County,20097
Texas,Dickens County,2444
Texas,Dimmit County,9996
Texas,Donley County,3728
Texas,Duval County,11782
Texas,Eastland County,18583
Texas,Ector County,137133
Texas,Edwards County,2002
Texas,Ellis County,149610
Texas,El Paso County,800647
Texas,Erath County,37890
Texas,Falls County,17866
Texas,Fannin County,33915
Texas,Fayette County,24554
Texas,Fisher County,3974
Texas,Floyd County,6446
Texas,Foard County,1336
Texas,Fort Bend County,584832
Texas,Franklin County,10605
Texas,Freestone County,19817
Texas,Frio County,17217
Texas,Gaines County,17526
Texas,Galveston County,291304
Texas,Garza County,6461
Texas,Gillespie County,24837
Texas,Glasscock County,1226
Texas,Goliad County,7210
Texas,Gonzales County,19807
Texas,Gray County,22535
Texas,Grayson County,120873
Texas,Gregg County,121764
Texas,Grimes County,26568
Texas,Guadalupe County,131537
Texas,Hale County,36273
Texas,Hall County,3353
Texas,Hamilton County,8517
Texas,Hansford County,5613
Texas,Hardeman County,4139
Texas,Hardin County,54635
Texas,Harris County,4093076
Texas,Harrison County,65629
Texas,Hartley County,6062
Texas,Haskell County,5899
Texas,Hays County,157127
Texas,Hemphill County,3807
Texas,Henderson County,78536
Texas,Hidalgo County,774774
Texas,Hill County,35089
Texas,Hockley County,22935
Texas,Hood County,51173
Texas,Hopkins County,35161
Texas,Houston County,23732
Texas,Howard County,35012
Texas,Hudspeth County,3476
Texas,Hunt County,86129
Texas,Hutchinson County,22249
Texas,Irion County,1599
Texas,Jack County,9044
Texas,Jackson County,14075
Texas,Jasper County,35710
Texas,Jeff Davis County,2342
Texas,Jefferson County,252273
Texas,Jim Hogg County,5300
Texas,Jim Wells County,40838
Texas,Johnson County,150943
Texas,Jones County,20198
Texas,Karnes County,14824
Texas,Kaufman County,103346
Texas,Kendall County,33415
Texas,Kenedy County,416
Texas,Kent County,808
Texas,Kerr County,49625
Texas,Kimble County,4607
Texas,King County,286
Texas,Kinney County,3598
Texas,Kleberg County,32061
Texas,Knox County,3719
Texas,Lamar County,49789
Texas,Lamb County,13977
Texas,Lampasas County,19677
Texas,La Salle County,6886
Texas,Lavaca County,19263
Texas,Lee County,16610
Texas,Leon County,16801
Texas,Liberty County,75646
Texas,Limestone County,23386
Texas,Lipscomb County,3302
Texas,Live Oak County,11528
Texas,Llano County,19301
Texas,Loving County,82
Texas,Lubbock County,278831
Texas,Lynn County,5915
Texas,McCulloch County,8283
Texas,McLennan County,234906
Texas,McMullen County,707
Texas,Madison County,13667
Texas,Marion County,10536
Texas,Martin County,4799
Texas,Mason County,4012
Texas,Matagorda County,36702
Texas,Maverick County,54258
Texas,Medina County,46006
Texas,Menard County,2242
Texas,Midland County,136875
Texas,Milam County,24753
Texas,Mills County,4936
Texas,Mitchell County,9403
Texas,Montague County,19720
Texas,Montgomery County,455764
Texas,Moore County,21904
Texas,Morris County,12934
Texas,Motley County,1210
Texas,Nacogdoches County,64524
Texas,Navarro County,47831
Texas,Newton County,14445
Texas,Nolan County,15217
Texas,Nueces County,340223
Texas,Ochiltree County,10223
Texas,Oldham County,2052
Texas,Orange County,81837
Texas,Palo Pinto County,28111
Texas,Panola County,23796
Texas,Parker County,116927
Texas,Parmer County,10269
Texas,Pecos County,15507
Texas,Polk County,45413
Texas,Potter County,121073
Texas,Presidio County,7817
Texas,Rains County,10914
Texas,Randall County,120725
Texas,Reagan County,3367
Texas,Real County,3309
Texas,Red River County,12864
Texas,Reeves County,13783
Texas,Refugio County,7383
Texas,Roberts County,929
Texas,Robertson County,16622
Texas,Rockwall County,78337
Texas,Runnels County,10501
Texas,Rusk County,53304
Texas,Sabine County,10835
Texas,San Augustine County,8864
Texas,San Jacinto County,26378
Texas,San Patricio County,64807
Texas,San Saba County,6131
Texas,Schleicher County,3461
Texas,Scurry County,16921
Texas,Shackelford County,3378
Texas,Shelby County,25448
Texas,Sherman County,3034
Texas,Smith County,209721
Texas,Somervell County,8490
Texas,Starr County,60968
Texas,Stephens County,9630
Texas,Sterling County,1143
Texas,Stonewall County,1490
Texas,Sutton County,4128
Texas,Swisher County,7854
Texas,Tarrant County,1809531
Texas,Taylor County,131510
Texas,Terrell County,984
Texas,Terry County,12651
Texas,Throckmorton County,1641
Texas,Titus County,32334
Texas,Tom Green County,110224
Texas,Travis County,1024347
Texas,Trinity County,14675
Texas,Tyler County,21766
Texas,Upshur County,39316
Texas,Upton County,3349
Texas,Uvalde County,26405
Texas,Val Verde County,48879
Texas,Van Zandt County,52582
Texas,Victoria County,86793
Texas,Walker County,67861
Texas,Waller County,43237
Texas,Ward County,10658
Texas,Washington County,33708
Texas,Webb County,250304
Texas,Wharton County,41280
Texas,Wheeler County,5410
Texas,Wichita County,131669
Texas,Wilbarger County,13535
Texas,Willacy County,22134
Texas,Williamson County,422613
Texas,Wilson County,42913
Texas,Winkler County,7110
Texas,Wise County,59119
Texas,Wood County,41961
Texas,Yoakum County,7879
Texas,Young County,18550
Texas,Zapata County,14018
Texas,Zavala County,11677
Utah,Beaver County,6629
Utah,Box Elder County,49975
Utah,Cache County,112656
Utah,Carbon County,21403
Utah,Daggett County,1061
Utah,Davis County,306486
Utah,Duchesne County,18609
Utah,Emery County,10976
Utah,Garfield County,5172
Utah,Grand County,9225
Utah,Iron County,46163
Utah,Juab County,10246
Utah,Kane County,7125
Utah,Millard County,12503
Utah,Morgan County,9469
Utah,Piute County,1557
Utah,Rich County,2264
Utah,Salt Lake County,1029581
Utah,San Juan County,14749
Utah,Sanpete County,27822
Utah,Sevier County,20801
Utah,Summit County,36327
Utah,Tooele County,58218
Utah,Uintah County,32584
Utah,Utah County,516640
Utah,Wasatch County,23525
Utah,Washington County,138115
Utah,Wayne County,2778
Utah,Weber County,231229
Vermont,Addison County,36824
Vermont,Bennington County,37125
Vermont,Caledonia County,31232
Vermont,Chittenden County,156540
Vermont,Essex County,6306
Vermont,Franklin County,47752
Vermont,Grand Isle County,6970
Vermont,Lamoille County,24475
Vermont,Orange County,28936
Vermont,Orleans County,27234
Vermont,Rutland County,61646
Vermont,Washington County,59526
Vermont,Windham County,44513
Vermont,Windsor County,56666
Virginia,Accomack County,33164
Virginia,Albemarle County,98998
Virginia,Alleghany County,16261
Virginia,Amelia County,12695
Virginia,Amherst County,32354
Virginia,Appomattox County,14975
Virginia,Arlington County,207676
Virginia,Augusta County,73736
Virginia,Bath County,4727
Virginia,Bedford County,74871
Virginia,Bland County,6824
Virginia,Botetourt County,33148
Virginia,Brunswick County,17432
Virginia,Buchanan County,24095
Virginia,Buckingham County,17140
Virginia,Campbell County,54851
Virginia,Caroline County,28558
Virginia,Carroll County,30087
Virginia,Charles City County,7256
Virginia,Charlotte County,12575
Virginia,Chesterfield County,316231
Virginia,Clarke County,14029
Virginia,Craig County,5173
Virginia,Culpeper County,46691
Virginia,Cumberland County,10055
Virginia,Dickenson County,15892
Virginia,Dinwiddie County,28001
Virginia,Essex County,11146
Virginia,Fairfax County,1081685
Virginia,Fauquier County,65275
Virginia,Floyd County,15293
Virginia,Fluvanna County,25704
Virginia,Franklin County,56155
Virginia,Frederick County,78308
Virginia,Giles County,17286
Virginia,Gloucester County,36858
Virginia,Goochland County,21699
Virginia,Grayson County,15551
Virginia,Greene County,18410
Virginia,Greensville County,12243
Virginia,Halifax County,36241
Virginia,Hanover County,99850
Virginia,Henrico County,306979
Virginia,Henry County,54143
Virginia,Highland County,2319
Virginia,Isle of Wight County,35270
Virginia,James City County,67401
Virginia,King and Queen County,6945
Virginia,King George County,23584
Virginia,King William County,15927
Virginia,Lancaster County,11395
Virginia,Lee County,25586
Virginia,Loudoun County,312336
Virginia,Louisa County,33223
Virginia,Lunenburg County,12916
Virginia,Madison County,13308
Virginia,Mathews County,8976
Virginia,Mecklenburg County,32727
Virginia,Middlesex County,10959
Virginia,Montgomery County,94412
Virginia,Nelson County,15020
Virginia,New Kent County,18432
Virginia,Northampton County,12389
Virginia,Northumberland County,12326
Virginia,Nottoway County,15852
Virginia,Orange County,33434
Virginia,Page County,24055
Virginia,Patrick County,18487
Virginia,Pittsylvania County,63504
Virginia,Powhatan County,28046
Virginia,Prince Edward County,23360
Virginia,Prince George County,35724
Virginia,Prince William County,401972
Virginia,Pulaski County,34859
Virginia,Rappahannock County,7506
Virginia,Richmond County,9254
Virginia,Roanoke County,92439
Virginia,Rockbridge County,22310
Virginia,Rockingham County,76310
Virginia,Russell County,28896
Virginia,Scott County,23172
Virginia,Shenandoah County,41993
Virginia,Smyth County,32208
Virginia,Southampton County,18570
Virginia,Spotsylvania County,122660
Virginia,Stafford County,128952
Virginia,Surry County,7065
Virginia,Sussex County,12083
Virginia,Tazewell County,45078
Virginia,Warren County,37431
Virginia,Washington County,54870
Virginia,Westmoreland County,17454
Virginia,Wise County,41476
Virginia,Wythe County,29232
Virginia,York County,65191
Virginia,Alexandria city,140006
Virginia,Bristol city,17841
Virginia,Buena Vista city,6651
Virginia,Charlottesville city,43435
